STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 13:00,FM-12,,8.7,,32,0,29,-1.6,24,-4.4,73,14,280,,29.65,8,0.05,29.68,,,,29,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 13:51,FM-15,BKN:07 27 BKN:07 42 OVC:08 90,9,-SN:03 |SN:71 |,31,-0.6,28,-2.1,23,-5,72,18,270,22,29.66,,,29.68,T,29.68,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 14:28,FM-16,FEW:02 27 OVC:08 36,7,-SN:03 |SN:71 |,32,0,29,-1.4,25,-4,75,14,280,,29.67,,,,T,29.69,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 14:51,FM-15,SCT:04 29 OVC:08 38,6,-SN:03 |SN:71 |,32,0,29,-1.6,24,-4.4,73,14,290,,29.67,,,29.69,T,29.69,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 15:10,FM-16,BKN:07 27 BKN:07 39 OVC:08 45,7,-SN:03 |SN:71 |,32,0,29,-1.4,25,-4,75,14,270,,29.67,,,,T,29.69,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 15:51,FM-15,BKN:07 29 OVC:08 44,10,,33,0.6,29,-1.4,23,-5,66,11,290,,29.68,3,,29.7,T,29.7,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 16:00,FM-12,,9.94,,33,0.6,29,-1.4,23,-5,66,11,290,,29.67,3,-0.02,29.7,,,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 16:15,FM-16,SCT:04 29 BKN:07 40 OVC:08 47,10,-SN:03 |SN:71 |,34,1,30,-1.1,23,-5,65,15,290,21,29.69,,,,T,29.71,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 16:51,FM-15,SCT:04 33 OVC:08 44,10,,33,0.6,29,-1.4,23,-5,66,17,300,23,29.7,,,29.73,T,29.72,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 17:51,FM-15,SCT:04 39 SCT:04 75,10,,30,-1.1,25,-3.9,14,-10,51,21,310,29,29.75,,,29.77,0,29.77,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 18:51,FM-15,FEW:02 39 SCT:04 75,10,,27,-2.8,22,-5.4,11,-11.7,51,26,310,33,29.78,3,,29.81,0,29.8,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 19:00,FM-12,,9.94,,27,-2.8,22,-5.4,11,-11.7,51,26,310,,29.77,3,-0.1,29.81,,,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 19:51,FM-15,FEW:02 42,10,,26,-3.3,21,-6,9,-12.8,48,26,320,33,29.8,,,29.82,0,29.82,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 20:51,FM-15,FEW:02 42,10,,24,-4.4,20,-6.8,8,-13.3,50,24,320,38,29.83,,,29.85,0,29.85,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 21:51,FM-15,FEW:02 42,10,,24,-4.4,20,-6.7,9,-12.8,52,22,330,29,29.85,3,,29.87,0,29.87,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 22:00,FM-12,,9.94,,24,-4.4,20,-6.7,9,-12.8,52,22,330,,29.84,3,-0.06,29.87,,,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 22:51,FM-15,FEW:02 45,10,,23,-5,19,-7.1,9,-12.8,55,22,320,28,29.87,,,29.89,0,29.89,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 23:51,FM-15,FEW:02 45,10,,23,-5,19,-7.1,9,-12.8,55,13,320,,29.88,,,29.9,0,29.9,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 23:59,SOD,,,,,,,,,,,,,,,,,,,,33,23,28,-4.8,70,20,26,37,0,719,1646,SN:18 BR:13,0.03,0.4,T,29.75,29.77,14.2,39,320,30,320,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 00:51,FM-15,FEW:02 43,10,,23,-5,19,-7.1,9,-12.8,55,17,320,25,29.89,1,,29.91,0,29.91,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 01:00,FM-12,,9.94,,23,-5,19,-7.1,9,-12.8,55,17,320,,29.88,1,-0.04,29.91,,,32,22,27,-5.7,,,,38,0,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 01:51,FM-15,,10,,22,-5.6,19,-7.5,9,-12.8,57,16,320,,29.91,,,29.93,0,29.93,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 02:51,FM-15,,10,,22,-5.6,19,-7.5,9,-12.8,57,18,320,,29.92,,,29.94,0,29.94,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 03:51,FM-15,,10,,21,-6.1,18,-7.9,9,-12.8,59,15,320,,29.94,1,,29.96,0,29.96,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 04:00,FM-12,CLR:00,9.94,,21,-6.1,18,-7.9,9,-12.8,59,15,320,,29.93,1,-0.05,29.96,,,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 04:51,FM-15,,10,,21,-6.1,18,-8,8,-13.3,57,15,320,,29.95,,,29.97,0,29.97,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 05:51,FM-15,FEW:02 40,10,,20,-6.7,17,-8.4,8,-13.3,60,21,330,,29.98,,,30,0,30,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 06:51,FM-15,FEW:02 43,10,,20,-6.7,17,-8.5,7,-13.9,57,15,320,,30.01,3,,30.03,0,30.03,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 07:00,FM-12,,9.94,,20,-6.7,17,-8.5,7,-13.9,57,15,320,,30,3,-0.06,30.03,,,33,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 07:51,FM-15,FEW:02 45,10,,20,-6.7,17,-8.5,7,-13.9,57,15,310,,30.03,,,30.05,0,30.05,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 08:51,FM-15,FEW:02 47,10,,22,-5.6,18,-7.6,8,-13.3,55,15,330,,30.04,,,30.06,0,30.06,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 09:51,FM-15,FEW:02 49,10,,25,-3.9,20,-6.6,7,-13.9,46,16,330,23,30.06,1,,30.08,0,30.08,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 10:00,FM-12,,9.94,,25,-3.9,20,-6.6,7,-13.9,46,16,330,,30.05,1,-0.05,30.08,,,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 10:51,FM-15,FEW:02 50,10,,27,-2.8,21,-5.9,6,-14.4,41,21,340,24,30.05,,,30.07,0,30.07,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 11:51,FM-15,,10,,28,-2.2,22,-5.6,5,-15,37,18,330,,30.04,,,30.06,0,30.06,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 12:51,FM-15,,10,,30,-1.1,23,-5,4,-15.6,33,17,330,24,30.04,7,,30.06,0,30.06,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 13:00,FM-12,CLR:00,9.94,,30,-1.1,23,-5,4,-15.6,33,17,330,,30.03,7,0.02,30.06,,,,20,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 13:51,FM-15,,10,,31,-0.6,24,-4.6,4,-15.6,31,16,320,23,30.03,,,30.05,0,30.05,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 14:51,FM-15,,10,,31,-0.6,23,-4.7,3,-16.1,30,17,340,,30.04,,,30.06,0,30.06,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 15:51,FM-15,,10,,31,-0.6,23,-4.8,2,-16.7,29,14,340,,30.05,3,,30.07,0,30.07,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 16:00,FM-12,CLR:00,9.94,,31,-0.6,23,-4.8,2,-16.7,29,14,340,,30.04,3,-0.01,30.07,,,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 16:51,FM-15,,10,,28,-2.2,21,-6,1,-17.2,31,16,310,,30.07,,,30.09,0,30.09,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 17:51,FM-15,,10,,27,-2.8,20,-6.5,0,-17.8,31,18,330,,30.08,,,30.1,0,30.1,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 18:51,FM-15,,10,,26,-3.3,20,-6.8,0,-17.8,32,16,330,,30.11,3,,30.14,0,30.13,,,,,,,,,,719,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 19:00,FM-12,CLR:00,9.94,,26,-3.3,20,-6.8,0,-17.8,32,16,330,,30.1,3,-0.06,30.14,,,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 19:51,FM-15,,10,,24,-4.4,18,-7.7,-1,-18.3,33,16,320,,30.14,,,30.16,0,30.16,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 20:51,FM-15,,10,,23,-5,17,-8.1,-2,-18.9,33,15,320,,30.15,,,30.17,0,30.17,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 21:51,FM-15,,10,,21,-6.1,16,-8.9,-2,-18.9,36,15,330,,30.17,1,,30.19,0,30.19,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 22:00,FM-12,CLR:00,9.94,,21,-6.1,16,-8.9,-2,-18.9,36,15,330,,30.16,1,-0.05,30.19,,,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 22:51,FM-15,,10,,20,-6.7,15,-9.3,-2,-18.9,38,16,340,,30.17,,,30.19,0,30.19,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 23:51,FM-15,,10,,19,-7.2,15,-9.6,-1,-18.3,41,10,340,,30.18,,,30.2,0,30.2,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,09-01-2010 23:59,SOD,,,,,,,,,,,,,,,,,,,,32,19,26,-6.7,43,4,19,39,0,719,1647,,0,0,0,30,30.06,16.2,28,330,24,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 00:51,FM-15,,10,,17,-8.3,13,-10.5,-1,-18.3,45,11,330,,30.18,1,,30.2,0,30.2,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 01:00,FM-12,CLR:00,9.94,,17,-8.3,13,-10.5,-1,-18.3,45,11,330,,30.17,1,-0.01,30.2,,,26,17,22,-10.6,,,,43,0,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 01:51,FM-15,,10,,17,-8.3,13,-10.5,-1,-18.3,45,11,340,,30.19,,,30.21,0,30.21,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 02:51,FM-15,,10,,16,-8.9,13,-10.8,0,-17.8,49,9,340,,30.2,,,30.22,0,30.22,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 03:51,FM-15,,10,,16,-8.9,12,-10.9,-1,-18.3,47,13,340,,30.2,1,,30.22,0,30.22,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 04:00,FM-12,CLR:00,9.94,,16,-8.9,12,-10.9,-1,-18.3,47,13,340,,30.19,1,-0.02,30.22,,,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 04:51,FM-15,,10,,15,-9.4,12,-11.3,-1,-18.3,49,13,340,,30.2,,,30.22,0,30.22,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 05:51,FM-15,,10,,15,-9.4,12,-11.3,-1,-18.3,49,11,320,,30.21,,,30.24,0,30.23,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 06:51,FM-15,,10,,15,-9.4,12,-11.2,0,-17.8,51,11,330,,30.24,3,,30.26,0,30.26,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 07:00,FM-12,CLR:00,9.94,,15,-9.4,12,-11.2,0,-17.8,51,11,330,,30.23,3,-0.04,30.26,,,32,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 07:51,FM-15,,10,,15,-9.4,12,-11.2,0,-17.8,51,15,330,,30.25,,,30.27,0,30.27,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 08:51,FM-15,FEW:02 200,10,,18,-7.8,14,-10,0,-17.8,45,11,340,,30.26,,,30.28,0,30.28,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 09:51,FM-15,FEW:02 120,10,,20,-6.7,15,-9.2,-1,-18.3,40,16,330,,30.27,1,,30.29,0,30.29,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
